BBS;Uniprot_ID;Specie_ID;Specie;Rank_1;Rank_2;Transcrit_ID;Gene_ID;Gene_length;%GC;Nbr_exon;Exon_length;Intron_length;Total_error;Err_Nter;Err_Interne;Err_Cter;Type;Repeats/Low_complexity;UDT;Protein_length;5' UTR;3' UTR
BBS20;B8C2P1_THAPS;THAPS;Thalassiosira pseudonana;Stramenopiles;Bacillariophyta;EED92421;THAPSDRAFT_5351;1642;45.13;2;778.5;85.0;1;1;0;0;Unconfirmed;0;0;518;False;False
BBS19;B5YNM9_THAPS;THAPS;Thalassiosira pseudonana;Stramenopiles;Bacillariophyta;ACI64659;THAPS_7208;656;44.51;2;291.0;74.0;1;1;0;0;Unconfirmed;0;0;193;False;False
BBS20;K0RSF4_THAOC;THAOC;Thalassiosira oceanica;Stramenopiles;Bacillariophyta;EJK55264;THAOC_25017;1903;60.59;2;919.5;64.0;2;0;2;0;Unconfirmed;0;0;612;False;False
BBS19;T0RDB9_9STRA;9STRA;Saprolegnia diclina VS20;Stramenopiles;Oomycetes;EQC27572;SDRG_14626;940;56.17;6;118.8;45.4;0;0;0;0;Confirmed;0;0;198;True;True
BBS9;T0R219_9STRA;9STRA;Saprolegnia diclina VS20;Stramenopiles;Oomycetes;EQC26058;SDRG_16077;3377;58.28;13;214.5;49.0;1;0;1;0;Unconfirmed;0;0;867;True;True
BBS20;T0QVK2_9STRA;9STRA;Saprolegnia diclina VS20;Stramenopiles;Oomycetes;EQC38030;SDRG_04460;2346;57.59;11;170.5;47.1;0;0;0;0;Confirmed;0;0;621;True;False
BBS8;T0PXD2_9STRA;9STRA;Saprolegnia diclina VS20;Stramenopiles;Oomycetes;EQC25690;SDRG_16429;2132;60.65;12;136.3;45.1;0;0;0;0;Confirmed;0;0;510;True;True
BBS3;T0QGA8_9STRA;9STRA;Saprolegnia diclina VS20;Stramenopiles;Oomycetes;EQC36974;SDRG_05796;741;57.76;5;113.4;43.5;0;0;0;0;Confirmed;0;0;188;False;False
BBS2;T0RY96_9STRA;9STRA;Saprolegnia diclina VS20;Stramenopiles;Oomycetes;EQC35357;SDRG_07069;2708;55.54;12;183.8;45.7;0;0;0;0;Confirmed;0;0;709;True;True
BBS21;T0SBE3_9STRA;9STRA;Saprolegnia diclina VS20;Stramenopiles;Oomycetes;EQC40062;SDRG_02717;980;56.84;5;156.8;49.0;1;0;1;0;Unconfirmed;0;0;201;True;True
BBS13;T0QJ46_9STRA;9STRA;Saprolegnia diclina VS20;Stramenopiles;Oomycetes;EQC34746;SDRG_07559;2064;60.76;5;377.8;43.8;1;0;1;0;Unconfirmed;0;0;538;True;True
BBS1;T0RT93_9STRA;9STRA;Saprolegnia diclina VS20;Stramenopiles;Oomycetes;EQC33482;SDRG_08992;3258;56.05;19;127.0;46.9;0;0;0;0;Confirmed;0;0;586;False;False
BBS17;T0QH98_9STRA;9STRA;Saprolegnia diclina VS20;Stramenopiles;Oomycetes;EQC33005;SDRG_09527;991;62.26;5;162.0;45.2;1;0;1;0;Unconfirmed;0;0;264;False;False
BBS7;T0QML0_9STRA;9STRA;Saprolegnia diclina VS20;Stramenopiles;Oomycetes;EQC39334;SDRG_03539;2910;55.95;14;164.1;47.2;0;0;0;0;Confirmed;0;0;727;True;True
BBS4;T0Q4Q9_9STRA;9STRA;Saprolegnia diclina VS20;Stramenopiles;Oomycetes;EQC29586;SDRG_12595;1612;56.08;6;229.2;47.4;0;0;0;0;Confirmed;0;0;422;True;True
BBS5;T0R6X7_9STRA;9STRA;Saprolegnia diclina VS20;Stramenopiles;Oomycetes;EQC27808;SDRG_14392;1170;60.43;1;1170.0;0;0;0;0;0;Confirmed;0;0;349;True;True
BBS9;A0A024T8H2_9STRA;9STRA;Aphanomyces invadans;Stramenopiles;Oomycetes;ETV90279;H310_14908;2439;57.36;10;194.1;55.3;1;0;0;1;Unconfirmed;0;0;647;False;False
BBS1;A0A024TEN6_9STRA;9STRA;Aphanomyces invadans;Stramenopiles;Oomycetes;ETV92493;H310_13179;2806;59.19;18;104.7;54.2;0;0;0;0;Confirmed;0;0;599;True;True
BBS8;A0A024TA76_9STRA;9STRA;Aphanomyces invadans;Stramenopiles;Oomycetes;ETV90257;H310_14912;2305;55.84;11;156.0;58.9;0;0;0;0;Confirmed;0;0;512;True;True
BBS19;A0A024TXS0_9STRA;9STRA;Aphanomyces invadans;Stramenopiles;Oomycetes;ETV98794;H310_08304;957;51.2;6;119.7;47.8;0;0;0;0;Confirmed;0;0;198;True;True
BBS17;A0A024TBC5_9STRA;9STRA;Aphanomyces invadans;Stramenopiles;Oomycetes;ETV91314;H310_14134;4913;57.77;6;780.3;46.2;1;0;1;0;Unconfirmed;0;0;264;True;True
BBS2;A0A024TR25_9STRA;9STRA;Aphanomyces invadans;Stramenopiles;Oomycetes;ETV96086;H310_10727;2932;57.47;13;169.4;60.8;0;0;0;0;Confirmed;0;0;715;False;True
BBS3;A0A024TTU2_9STRA;9STRA;Aphanomyces invadans;Stramenopiles;Oomycetes;ETV96762;H310_10070;1434;56.28;7;157.4;55.3;1;1;0;0;Unconfirmed;0;0;263;False;True
BBS5;A0A024UWM1_9STRA;9STRA;Aphanomyces invadans;Stramenopiles;Oomycetes;ETW10063;H310_00449;2100;56.81;3;669.0;46.5;0;0;0;0;Confirmed;0;0;349;True;True
BBS7;A0A024U9Y1_9STRA;9STRA;Aphanomyces invadans;Stramenopiles;Oomycetes;ETW03015;H310_05450;3180;54.47;15;153.1;63.1;1;0;1;0;Unconfirmed;0;0;715;True;True
BBS20;A0A024TR04_9STRA;9STRA;Aphanomyces invadans;Stramenopiles;Oomycetes;ETV96066;H310_10712;2630;56.46;11;181.2;63.7;0;0;0;0;Confirmed;0;0;620;True;True
BBS4;A0A024U1E5_9STRA;9STRA;Aphanomyces invadans;Stramenopiles;Oomycetes;ETW00040;H310_07475;1987;53.75;6;286.3;53.8;0;0;0;0;Confirmed;0;0;421;True;True
BBS9;W4FHA7_9STRA;9STRA;Aphanomyces astaci;Stramenopiles;Oomycetes;ETV66244;H257_17226;4620;49.91;12;238.6;159.0;2;0;2;0;Unconfirmed;0;0;912;True;True
BBS7;W4FJ10_9STRA;9STRA;Aphanomyces astaci;Stramenopiles;Oomycetes;ETV67492;H257_16353;3530;51.3;14;154.5;93.8;1;0;1;0;Unconfirmed;0;0;720;False;False
BBS8;W4FD87_9STRA;9STRA;Aphanomyces astaci;Stramenopiles;Oomycetes;ETV65447;H257_17813;2369;51.75;11;147.4;74.8;0;0;0;0;Confirmed;0;0;512;True;True
BBS2;W4GJ33_9STRA;9STRA;Aphanomyces astaci;Stramenopiles;Oomycetes;ETV79687;H257_06937;4183;48.17;13;177.5;156.3;0;0;0;0;Confirmed;0;0;714;True;True
BBS17;W4GJ30_9STRA;9STRA;Aphanomyces astaci;Stramenopiles;Oomycetes;ETV78938;H257_07728;1211;52.6;6;163.2;46.4;1;0;1;0;Unconfirmed;0;0;264;True;True
BBS19;W4G1M5_9STRA;9STRA;Aphanomyces astaci;Stramenopiles;Oomycetes;ETV73580;H257_11700;941;50.58;6;101.5;66.4;0;0;0;0;Confirmed;0;0;198;False;False
BBS21;W4FL04_9STRA;9STRA;Aphanomyces astaci;Stramenopiles;Oomycetes;ETV68155;H257_15885;922;53.9;6;106.0;57.2;0;0;0;0;Confirmed;0;0;211;False;False
BBS20;W4GJ56_9STRA;9STRA;Aphanomyces astaci;Stramenopiles;Oomycetes;ETV79717;H257_06955;2978;50.71;12;169.5;85.8;0;0;0;0;Confirmed;0;0;620;True;True
BBS4;W4FD55_9STRA;9STRA;Aphanomyces astaci;Stramenopiles;Oomycetes;ETV65422;H257_17847;1826;48.96;6;233.8;84.6;0;0;0;0;Confirmed;0;0;422;True;True
BBS1;W4FS53_9STRA;9STRA;Aphanomyces astaci;Stramenopiles;Oomycetes;ETV69786;H257_14612;3647;44.8;18;110.2;97.8;0;0;0;0;Confirmed;0;0;600;True;True
BBS3;W4FRY5_9STRA;9STRA;Aphanomyces astaci;Stramenopiles;Oomycetes;ETV69418;H257_15002;1045;47.37;6;115.0;71.0;0;0;0;0;Confirmed;0;0;188;True;True
BBS5;W4H8Z6_9STRA;9STRA;Aphanomyces astaci;Stramenopiles;Oomycetes;ETV87553;H257_01089;2214;56.96;3;700.7;56.0;0;0;0;0;Confirmed;0;0;349;True;True
BBS8;A0A024G8A2_9STRA;9STRA;Albugo candida;Stramenopiles;Oomycetes;CCI42968;BN9_037520;1569;43.66;3;482.0;61.5;1;1;0;0;Unconfirmed;0;0;481;False;False
BBS3;A0A024GPP5_9STRA;9STRA;Albugo candida;Stramenopiles;Oomycetes;CCI48710;BN9_099090;715;42.66;4;141.8;49.3;0;0;0;0;Confirmed;0;0;188;False;False
BBS4;A0A024G1K1_9STRA;9STRA;Albugo candida;Stramenopiles;Oomycetes;CCI40535;BN9_013190;2526;42.56;6;351.5;83.4;1;0;0;1;Unconfirmed;0;0;702;False;False
BBS2;A0A024GM19_9STRA;9STRA;Albugo candida;Stramenopiles;Oomycetes;CCI47571;BN9_085780;1860;45.05;1;1860.0;0;1;0;0;1;Unconfirmed;0;0;619;False;False
BBS8;A0A024G8J4_9STRA;9STRA;Albugo candida;Stramenopiles;Oomycetes;CCI42969;BN9_037530;1560;43.65;3;479.0;61.5;1;1;0;0;Unconfirmed;0;0;478;False;False
BBS4;A0A024G1W2_9STRA;9STRA;Albugo candida;Stramenopiles;Oomycetes;CCI40536;BN9_013200;2526;42.56;6;348.5;87.0;1;0;0;1;Unconfirmed;0;0;696;False;False
BBS4;A0A024G2J7_9STRA;9STRA;Albugo candida;Stramenopiles;Oomycetes;CCI40533;BN9_013170;2526;42.56;5;429.0;95.2;1;0;0;1;Unconfirmed;0;0;714;False;False
BBS8;A0A024G9H8_9STRA;9STRA;Albugo candida;Stramenopiles;Oomycetes;CCI42967;BN9_037510;1647;43.47;3;508.0;61.5;0;0;0;0;Confirmed;0;0;507;False;False
BBS1;A0A024GAQ7_9STRA;9STRA;Albugo candida;Stramenopiles;Oomycetes;CCI43926;BN9_047100;4939;45.47;9;402.0;165.1;2;1;1;0;Unconfirmed;0;0;1205;False;False
BBS4;A0A024G196_9STRA;9STRA;Albugo candida;Stramenopiles;Oomycetes;CCI40534;BN9_013180;1292;44.12;2;618.0;56.0;0;0;0;0;Confirmed;0;0;411;False;False
BBS8;D0MT71_PHYIT;PHYIT;Phytophthora infestans (strain T30-4);Stramenopiles;Oomycetes;PITG_01416T0;PITG_01416;1617;55.66;2;773.5;70.0;0;0;0;0;Confirmed;0;0;509;True;True
BBS7;D0MSD3_PHYIT;PHYIT;Phytophthora infestans (strain T30-4);Stramenopiles;Oomycetes;PITG_01067T0;PITG_01067;2401;53.89;2;1165.0;71.0;0;0;0;0;Confirmed;0;0;749;True;True
BBS2;D0MY10_PHYIT;PHYIT;Phytophthora infestans (strain T30-4);Stramenopiles;Oomycetes;PITG_03600T0;PITG_03600;2234;51.66;2;1086.0;62.0;0;0;0;0;Confirmed;0;0;723;False;True
BBS6;D0N6L3_PHYIT;PHYIT;Phytophthora infestans (strain T30-4);Stramenopiles;Oomycetes;PITG_06847T0;PITG_06847;2232;50.9;6;268.0;124.8;2;0;2;0;Unconfirmed;0;0;535;False;True
BBS21;D0N9B8_PHYIT;PHYIT;Phytophthora infestans (strain T30-4);Stramenopiles;Oomycetes;PITG_08038T0;PITG_08038;973;49.02;6;107.0;66.2;0;0;0;0;Confirmed;0;0;206;True;True
BBS1;D0MZ16_PHYIT;PHYIT;Phytophthora infestans (strain T30-4);Stramenopiles;Oomycetes;PITG_03986T0;PITG_03986;2368;49.62;10;177.0;66.4;0;0;0;0;Confirmed;0;0;589;False;True
BBS3;D0NEL4_PHYIT;PHYIT;Phytophthora infestans (strain T30-4);Stramenopiles;Oomycetes;PITG_10212T0;PITG_10212;634;49.53;2;283.5;67.0;0;0;0;0;Confirmed;0;0;188;False;True
BBS20;D0NIV2_PHYIT;PHYIT;Phytophthora infestans (strain T30-4);Stramenopiles;Oomycetes;PITG_11472T0;PITG_11472;1977;52.45;1;1977.0;0;0;0;0;0;Confirmed;0;0;658;False;True
BBS9;D0NIZ2_PHYIT;PHYIT;Phytophthora infestans (strain T30-4);Stramenopiles;Oomycetes;PITG_11526T0;PITG_11526;2882;54.44;3;918.0;64.0;2;0;2;0;Unconfirmed;0;0;917;False;True
BBS4;D0MXK6_PHYIT;PHYIT;Phytophthora infestans (strain T30-4);Stramenopiles;Oomycetes;PITG_02952T0;PITG_02952;1381;53.51;2;658.0;65.0;0;0;0;0;Confirmed;0;0;427;True;True
BBS17;D0NMI9_PHYIT;PHYIT;Phytophthora infestans (strain T30-4);Stramenopiles;Oomycetes;PITG_13675T0;PITG_13675;1029;53.16;4;206.8;67.3;1;0;1;0;Unconfirmed;0;0;260;True;True
BBS13;D0P4B2_PHYIT;PHYIT;Phytophthora infestans (strain T30-4);Stramenopiles;Oomycetes;PITG_21763T0;PITG_21763;1462;48.08;2;676.5;109.0;4;1;3;0;Unconfirmed;0;0;450;False;True
BBS5;D0N5X0_PHYIT;PHYIT;Phytophthora infestans (strain T30-4);Stramenopiles;Oomycetes;PITG_05883T0;PITG_05883;1047;51.38;1;1047.0;0;0;0;0;0;Confirmed;0;0;348;False;True
BBS7;H3GA73_PHYRM;PHYRM;Phytophthora ramorum;Stramenopiles;Oomycetes;Phyra72021;Phyra72021;2022;55.24;1;2022.0;0;1;1;0;0;Unconfirmed;0;0;673;False;False
BBS2;H3GVL7_PHYRM;PHYRM;Phytophthora ramorum;Stramenopiles;Oomycetes;Phyra81419;Phyra81419;2250;55.16;2;1089.0;72.0;0;0;0;0;Confirmed;0;0;725;False;False
BBS1;H3HDM8_PHYRM;PHYRM;Phytophthora ramorum;Stramenopiles;Oomycetes;Phyra96286;Phyra96286;5342;53.0;17;218.5;101.8;3;1;1;1;Unconfirmed;0;0;1235;False;False
BBS3;H3G5F9_PHYRM;PHYRM;Phytophthora ramorum;Stramenopiles;Oomycetes;Phyra41504;Phyra41504;616;54.06;2;271.5;73.0;1;0;0;1;Unconfirmed;0;0;181;False;False
BBS4;H3G787_PHYRM;PHYRM;Phytophthora ramorum;Stramenopiles;Oomycetes;Phyra50162;Phyra50162;1260;56.83;2;589.5;81.0;1;1;0;0;Unconfirmed;0;0;393;False;False
BBS20;H3HB40_PHYRM;PHYRM;Phytophthora ramorum;Stramenopiles;Oomycetes;Phyra93703;Phyra93703;4982;58.21;7;524.1;218.8;1;1;0;0;Unconfirmed;0;0;1222;False;False
BBS17;H3H3M3_PHYRM;PHYRM;Phytophthora ramorum;Stramenopiles;Oomycetes;Phyra85103;Phyra85103;2515;59.01;9;211.3;76.6;2;1;1;0;Unconfirmed;0;0;628;False;False
BBS5;H3GA39_PHYRM;PHYRM;Phytophthora ramorum;Stramenopiles;Oomycetes;Phyra71969;Phyra71969;1047;60.84;1;1047.0;0;0;0;0;0;Confirmed;0;0;348;False;False
BBS8;H3G905_PHYRM;PHYRM;Phytophthora ramorum;Stramenopiles;Oomycetes;Phyra71427;Phyra71427;1616;60.95;2;765.0;86.0;0;0;0;0;Confirmed;0;0;509;False;False
BBS9;H3GG97_PHYRM;PHYRM;Phytophthora ramorum;Stramenopiles;Oomycetes;Phyra74831;Phyra74831;2885;56.81;3;918.0;65.5;2;0;2;0;Unconfirmed;0;0;917;False;False
BBS4;A0A0W8B5F2_PHYNI;PHYNI;Phytophthora nicotianae;Stramenopiles;Oomycetes;KUF66944;AM587_10016201;1273;52.32;2;603.0;67.0;1;1;0;0;Unconfirmed;0;0;401;False;False
BBS7;A0A0W8BYL7_PHYNI;PHYNI;Phytophthora nicotianae;Stramenopiles;Oomycetes;KUF76926;AM587_10015221;3872;51.8;7;438.0;134.3;1;1;0;0;Unconfirmed;3;0;1021;False;False
BBS5;A0A0W8CFM7_PHYNI;PHYNI;Phytophthora nicotianae;Stramenopiles;Oomycetes;KUF82889;AM587_10008995;1047;52.53;1;1047.0;0;0;0;0;0;Confirmed;0;0;348;False;False
BBS8;A0A0W8CBQ8_PHYNI;PHYNI;Phytophthora nicotianae;Stramenopiles;Oomycetes;KUF81499;AM587_10017279;1593;57.06;2;765.0;63.0;0;0;0;0;Confirmed;0;0;509;False;False
BBS1;A0A0W8C0V4_PHYNI;PHYNI;Phytophthora nicotianae;Stramenopiles;Oomycetes;KUF77701;AM587_10016725;3762;50.19;14;193.7;80.8;2;1;1;0;Unconfirmed;0;0;903;False;False
BBS20;A0A0W8BXS2_PHYNI;PHYNI;Phytophthora nicotianae;Stramenopiles;Oomycetes;KUF76671;AM587_10011611;4801;50.7;4;1086.0;152.3;1;1;0;0;Unconfirmed;0;0;1447;False;False
BBS6;A0A0W8CRE0_PHYNI;PHYNI;Phytophthora nicotianae;Stramenopiles;Oomycetes;KUF86791;AM587_10012855;2250;50.87;4;426.0;182.0;1;0;1;0;Unconfirmed;1;0;567;False;False
BBS3;A0A0W8C8Z9_PHYNI;PHYNI;Phytophthora nicotianae;Stramenopiles;Oomycetes;KUF80502;AM587_10017152;656;48.02;2;283.5;89.0;0;0;0;0;Confirmed;0;0;188;False;False
BBS20;A0A0W8DLD4_PHYNI;PHYNI;Phytophthora nicotianae;Stramenopiles;Oomycetes;KUF97185;AM587_10011556;4798;50.69;4;1085.2;152.3;1;1;0;0;Unconfirmed;0;0;1446;False;False
BBS9;A0A0W8CKJ4_PHYNI;PHYNI;Phytophthora nicotianae;Stramenopiles;Oomycetes;KUF84540;AM587_10007714;2888;53.57;3;917.0;68.5;2;0;2;0;Unconfirmed;0;0;916;False;False
BBS19;A0A0W8CGX9_PHYNI;PHYNI;Phytophthora nicotianae;Stramenopiles;Oomycetes;KUF83405;AM587_10006652;911;47.42;6;100.0;62.2;0;0;0;0;Confirmed;0;0;198;False;False
BBS1;V9EH23_PHYPR;PHYPR;Phytophthora parasitica P1569;Stramenopiles;Oomycetes;ETI38454;F443_15837;2937;48.66;9;268.1;65.5;1;0;0;1;Unconfirmed;0;0;603;True;True
BBS17;V9EY54_PHYPR;PHYPR;Phytophthora parasitica P1569;Stramenopiles;Oomycetes;ETI44225;F443_11072;1117;51.92;4;234.5;59.7;1;0;1;0;Unconfirmed;0;0;260;False;True
BBS3;V9F0Z3_PHYPR;PHYPR;Phytophthora parasitica P1569;Stramenopiles;Oomycetes;ETI44756;F443_10514;826;47.34;2;368.0;90.0;0;0;0;0;Confirmed;0;0;188;True;True
BBS9;V9F750_PHYPR;PHYPR;Phytophthora parasitica P1569;Stramenopiles;Oomycetes;ETI46886;F443_08791;3003;53.41;3;955.3;68.5;2;0;2;0;Unconfirmed;0;0;916;True;True
BBS2;V9EXZ9_PHYPR;PHYPR;Phytophthora parasitica P1569;Stramenopiles;Oomycetes;ETI43751;F443_11364;2464;51.38;2;1195.5;73.0;0;0;0;0;Confirmed;0;0;723;True;True
BBS8;V9F6J5_PHYPR;PHYPR;Phytophthora parasitica P1569;Stramenopiles;Oomycetes;ETI45982;F443_09573;1728;56.08;2;832.5;63.0;0;0;0;0;Confirmed;0;0;509;True;True
BBS5;V9G0L5_PHYPR;PHYPR;Phytophthora parasitica P1569;Stramenopiles;Oomycetes;ETI57259;F443_00411;1180;50.76;1;1180.0;0;0;0;0;0;Confirmed;0;0;348;True;True
BBS7;V9FJ70_PHYPR;PHYPR;Phytophthora parasitica P1569;Stramenopiles;Oomycetes;ETI50828;F443_05698;2320;53.28;2;1123.5;73.0;0;0;0;0;Confirmed;0;0;748;False;False
BBS6;V9DZZ4_PHYPR;PHYPR;Phytophthora parasitica P1569;Stramenopiles;Oomycetes;ETI32404;F443_20772;2871;51.62;6;322.0;82.8;1;1;0;0;Unconfirmed;0;0;643;False;False
BBS4;V9EKV4_PHYPR;PHYPR;Phytophthora parasitica P1569;Stramenopiles;Oomycetes;ETI39148;F443_15244;1421;51.94;2;677.0;67.0;0;0;0;0;Confirmed;0;0;428;True;True
BBS19;V9ETD6_PHYPR;PHYPR;Phytophthora parasitica P1569;Stramenopiles;Oomycetes;ETI42509;F443_12387;910;47.25;6;99.0;63.2;0;0;0;0;Confirmed;0;0;196;False;False
BBS20;V9F4S6_PHYPR;PHYPR;Phytophthora parasitica P1569;Stramenopiles;Oomycetes;ETI46530;F443_09085;1978;53.79;1;1978.0;0;0;0;0;0;Confirmed;0;0;637;False;True
BBS20;W2ZBK5_PHYPR;PHYPR;Phytophthora parasitica P10297;Stramenopiles;Oomycetes;ETP44376;F442_09017;1977;53.87;1;1977.0;0;0;0;0;0;Confirmed;0;0;637;False;True
BBS9;W2ZBV4_PHYPR;PHYPR;Phytophthora parasitica P10297;Stramenopiles;Oomycetes;ETP44728;F442_08733;3003;53.51;3;955.3;68.5;2;0;2;0;Unconfirmed;0;0;916;True;True
BBS7;W2ZMB5_PHYPR;PHYPR;Phytophthora parasitica P10297;Stramenopiles;Oomycetes;ETP48527;F442_05745;2320;53.1;2;1123.5;73.0;0;0;0;0;Confirmed;0;0;748;False;False
BBS17;W2Z794_PHYPR;PHYPR;Phytophthora parasitica P10297;Stramenopiles;Oomycetes;ETP42099;F442_10974;1118;51.79;4;234.8;59.7;1;0;1;0;Unconfirmed;0;0;260;False;True
BBS19;W2YZ86_PHYPR;PHYPR;Phytophthora parasitica P10297;Stramenopiles;Oomycetes;ETP40323;F442_12310;911;47.42;6;99.0;63.4;0;0;0;0;Confirmed;0;0;196;False;False
BBS3;W2Z6I3_PHYPR;PHYPR;Phytophthora parasitica P10297;Stramenopiles;Oomycetes;ETP42675;F442_10411;828;47.34;2;368.0;92.0;0;0;0;0;Confirmed;0;0;188;True;True
BBS2;W2Z3I6_PHYPR;PHYPR;Phytophthora parasitica P10297;Stramenopiles;Oomycetes;ETP41625;F442_11249;2464;51.38;2;1195.5;73.0;0;0;0;0;Confirmed;0;0;723;True;True
BBS4;W2YQ45_PHYPR;PHYPR;Phytophthora parasitica P10297;Stramenopiles;Oomycetes;ETP37086;F442_15082;1421;52.01;2;677.0;67.0;0;0;0;0;Confirmed;0;0;428;True;True
BBS8;W2Z9A3_PHYPR;PHYPR;Phytophthora parasitica P10297;Stramenopiles;Oomycetes;ETP43843;F442_09478;1728;56.08;2;832.5;63.0;0;0;0;0;Confirmed;0;0;509;True;True
BBS5;W3A5U6_PHYPR;PHYPR;Phytophthora parasitica P10297;Stramenopiles;Oomycetes;ETP54992;F442_00393;1180;50.68;1;1180.0;0;0;0;0;0;Confirmed;0;0;348;True;True
BBS1;W2YN75_PHYPR;PHYPR;Phytophthora parasitica P10297;Stramenopiles;Oomycetes;ETP36391;F442_15678;2808;48.75;10;219.8;67.8;1;0;0;1;Unconfirmed;0;0;575;True;True
BBS6;W2Y705_PHYPR;PHYPR;Phytophthora parasitica P10297;Stramenopiles;Oomycetes;ETP30423;F442_20572;2860;51.71;6;409.5;80.6;1;1;0;0;Unconfirmed;0;0;643;True;True
BBS6;W2QWY8_PHYPN;PHYPN;Phytophthora parasitica (strain INRA-310);Stramenopiles;Oomycetes;ETN16979;PPTG_06056;2859;51.66;6;409.5;80.4;1;1;0;0;Unconfirmed;0;0;643;True;True
BBS2;W2Q403_PHYPN;PHYPN;Phytophthora parasitica (strain INRA-310);Stramenopiles;Oomycetes;ETN06995;PPTG_13442;2464;51.46;2;1195.5;73.0;0;0;0;0;Confirmed;0;0;723;True;True
BBS8;W2Q7F5_PHYPN;PHYPN;Phytophthora parasitica (strain INRA-310);Stramenopiles;Oomycetes;ETN08195;PPTG_12039;1728;56.13;2;832.5;63.0;0;0;0;0;Confirmed;0;0;509;True;True
BBS20;W2Q6I6_PHYPN;PHYPN;Phytophthora parasitica (strain INRA-310);Stramenopiles;Oomycetes;ETN08788;PPTG_11613;6397;53.62;2;1192.5;4012.0;1;0;1;0;Unconfirmed;3950;0;773;False;True
BBS5;W2RGR2_PHYPN;PHYPN;Phytophthora parasitica (strain INRA-310);Stramenopiles;Oomycetes;ETN23809;PPTG_00327;1178;50.68;1;1178.0;0;0;0;0;0;Confirmed;0;0;348;True;True
BBS3;W2R9D6_PHYPN;PHYPN;Phytophthora parasitica (strain INRA-310);Stramenopiles;Oomycetes;ETN21831;PPTG_01919;825;47.52;2;368.0;89.0;0;0;0;0;Confirmed;0;0;188;True;True
BBS7;W2QE22_PHYPN;PHYPN;Phytophthora parasitica (strain INRA-310);Stramenopiles;Oomycetes;ETN11407;PPTG_10296;2320;53.28;2;1123.5;73.0;0;0;0;0;Confirmed;0;0;748;False;False
BBS9;W2Q9Y5_PHYPN;PHYPN;Phytophthora parasitica (strain INRA-310);Stramenopiles;Oomycetes;ETN09085;PPTG_11134;3003;53.45;3;955.3;68.5;2;0;2;0;Unconfirmed;0;0;916;True;True
BBS4;W2PT12_PHYPN;PHYPN;Phytophthora parasitica (strain INRA-310);Stramenopiles;Oomycetes;ETN03766;PPTG_15961;1421;52.22;2;677.0;67.0;0;0;0;0;Confirmed;0;0;428;True;True
BBS19;W2Q1R0_PHYPN;PHYPN;Phytophthora parasitica (strain INRA-310);Stramenopiles;Oomycetes;ETN06215;PPTG_13981;910;47.36;6;99.0;63.2;0;0;0;0;Confirmed;0;0;196;False;False
BBS17;W2Q3L9_PHYPN;PHYPN;Phytophthora parasitica (strain INRA-310);Stramenopiles;Oomycetes;ETN07762;PPTG_13075;1117;51.66;4;234.5;59.7;1;0;1;0;Unconfirmed;0;0;260;False;True
BBS1;W2R2K8_PHYPN;PHYPN;Phytophthora parasitica (strain INRA-310);Stramenopiles;Oomycetes;ETN19598;PPTG_04854;2937;48.66;9;268.1;65.5;1;0;0;1;Unconfirmed;0;0;603;True;True
BBS7;G4YJY9_PHYSP;PHYSP;Phytophthora sojae (strain P6497);Stramenopiles;Oomycetes;EGZ27121;PHYSODRAFT_538781;2399;56.07;2;1163.5;72.0;0;0;0;0;Confirmed;0;0;749;False;True
BBS1;G5AEZ3_PHYSP;PHYSP;Phytophthora sojae (strain P6497);Stramenopiles;Oomycetes;EGZ05783;PHYSODRAFT_353152;2597;52.68;10;187.8;79.9;0;0;0;0;Confirmed;0;0;589;True;False
BBS3;G4ZRE7_PHYSP;PHYSP;Phytophthora sojae (strain P6497);Stramenopiles;Oomycetes;EGZ13939;PHYSODRAFT_256755;641;58.35;2;283.5;74.0;0;0;0;0;Confirmed;0;0;188;False;False
BBS5;G4ZW31_PHYSP;PHYSP;Phytophthora sojae (strain P6497);Stramenopiles;Oomycetes;EGZ12313;PHYSODRAFT_515023;1047;62.27;1;1047.0;0;0;0;0;0;Confirmed;0;0;348;False;False
BBS2;G4YHC7_PHYSP;PHYSP;Phytophthora sojae (strain P6497);Stramenopiles;Oomycetes;EGZ28446;PHYSODRAFT_309306;2252;55.64;2;1090.5;71.0;0;0;0;0;Confirmed;0;0;726;False;False
BBS21;G5A9W7_PHYSP;PHYSP;Phytophthora sojae (strain P6497);Stramenopiles;Oomycetes;EGZ07397;PHYSODRAFT_529107;954;52.2;6;102.5;67.8;0;0;0;0;Confirmed;0;0;204;False;False
BBS6;G4YVH6_PHYSP;PHYSP;Phytophthora sojae (strain P6497);Stramenopiles;Oomycetes;EGZ25539;PHYSODRAFT_311965;2246;56.32;6;268.0;127.6;3;0;3;0;Unconfirmed;0;0;535;False;False
BBS17;G5AEA7_PHYSP;PHYSP;Phytophthora sojae (strain P6497);Stramenopiles;Oomycetes;EGZ06509;PHYSODRAFT_531334;1025;58.73;4;201.0;73.7;1;0;1;0;Unconfirmed;0;0;260;False;False
BBS20;G4ZI86_PHYSP;PHYSP;Phytophthora sojae (strain P6497);Stramenopiles;Oomycetes;EGZ18723;PHYSODRAFT_315323;1929;62.67;1;1929.0;0;0;0;0;0;Confirmed;0;0;642;False;False
